HLT,Sequence,Stream Name,Seed
HLT_Ele30_eta2p1_WPTight_Gsf_CentralPFJet35_EleCleaned_v13,395,PhysicsEGamma,L1_LooseIsoEG26er2p1_Jet34er2p5_dR_Min0p3 OR L1_LooseIsoEG28er2p1_Jet34er2p5_dR_Min0p3 OR L1_LooseIsoEG30er2p1_Jet34er2p5_dR_Min0p3 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele28_eta2p1_WPTight_Gsf_HT150_v13,396,PhysicsEGamma,L1_LooseIsoEG24er2p1_HTT100er OR L1_LooseIsoEG26er2p1_HTT100er OR L1_LooseIsoEG28er2p1_HTT100er OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele28_eta2p1_WPTight_Gsf_HT150_v13,396,DQM,L1_LooseIsoEG24er2p1_HTT100er OR L1_LooseIsoEG26er2p1_HTT100er OR L1_LooseIsoEG28er2p1_HTT100er OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele28_HighEta_SC20_Mass55_v13,397,PhysicsEGamma,L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele28_HighEta_SC20_Mass55_v13,397,DQM,L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_DoubleMu20_7_Mass0to30_Photon23_v8,398,DQM,L1_SingleMu22 OR L1_DoubleMu_15_7 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_DoubleMu20_7_Mass0to30_Photon23_v8,398,PhysicsMuons,L1_SingleMu22 OR L1_DoubleMu_15_7 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_Ele15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v8,399,PhysicsEGamma,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v8,399,DQM,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT450_PFMET50_v16,400,DQM,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT450_PFMET50_v16,400,PhysicsEGamma,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT450_v16,401,DQM,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT450_v16,401,PhysicsEGamma,L1_SingleEG8er2p5
HLT_Ele50_IsoVVVL_PFHT450_v16,402,DQM,L1_SingleEG8er2p5
HLT_Ele50_IsoVVVL_PFHT450_v16,402,PhysicsEGamma,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT600_v20,403,DQM,L1_SingleEG8er2p5
HLT_Ele15_IsoVVVL_PFHT600_v20,403,PhysicsEGamma,L1_SingleEG8er2p5
HLT_Mu4_TrkIsoVVL_DiPFJet90_40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v15,404,DQM,L1_SingleMuOpen
HLT_Mu4_TrkIsoVVL_DiPFJet90_40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v15,404,PhysicsMuons,L1_SingleMuOpen
HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v16,405,DQM,L1_SingleMuOpen
HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v16,405,PhysicsMuons,L1_SingleMuOpen
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v15,406,DQM,L1_SingleMuOpen
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v15,406,PhysicsMuons,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v8,407,DQM,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v8,407,PhysicsMuons,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v15,408,DQM,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v15,408,PhysicsMuons,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_v15,409,DQM,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT450_v15,409,PhysicsMuons,L1_SingleMuOpen
HLT_Mu50_IsoVVVL_PFHT450_v15,410,PhysicsMuons,L1_SingleMuOpen
HLT_Mu50_IsoVVVL_PFHT450_v15,410,DQM,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT600_v19,411,DQM,L1_SingleMuOpen
HLT_Mu15_IsoVVVL_PFHT600_v19,411,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET70_PFMHT70_IDTight_v2,412,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET70_PFMHT70_IDTight_v2,412,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight_v2,413,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight_v2,413,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight_v2,414,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight_v2,414,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight_v2,415,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight_v2,415,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu70_PFMHTNoMu70_IDTight_v2,416,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu70_PFMHTNoMu70_IDTight_v2,416,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight_v2,417,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight_v2,417,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight_v2,418,DQM,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight_v2,418,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight_v2,419,PhysicsMuons,L1_SingleMuOpen
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight_v2,419,DQM,L1_SingleMuOpen
HLT_Dimuon10_PsiPrime_Barrel_Seagulls_v7,420,PhysicsMuons,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon10_PsiPrime_Barrel_Seagulls_v7,420,DQM,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon20_Jpsi_Barrel_Seagulls_v7,421,DQM,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon20_Jpsi_Barrel_Seagulls_v7,421,PhysicsMuons,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon12_Upsilon_y1p4_v2,422,PhysicsMuons,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18
HLT_Dimuon12_Upsilon_y1p4_v2,422,DQM,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18
HLT_Dimuon14_Phi_Barrel_Seagulls_v7,423,DQM,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon14_Phi_Barrel_Seagulls_v7,423,PhysicsMuons,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon18_PsiPrime_v14,424,PhysicsMuons,L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon18_PsiPrime_v14,424,DQM,L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon25_Jpsi_v14,425,DQM,L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon25_Jpsi_v14,425,PhysicsMuons,L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon18_PsiPrime_noCorrL1_v6,426,DQM,L1_DoubleMu9_SQ
HLT_Dimuon18_PsiPrime_noCorrL1_v6,426,PhysicsMuons,L1_DoubleMu9_SQ
HLT_Dimuon24_Upsilon_noCorrL1_v6,427,PhysicsMuons,L1_DoubleMu9_SQ
HLT_Dimuon24_Upsilon_noCorrL1_v6,427,DQM,L1_DoubleMu9_SQ
HLT_Dimuon24_Phi_noCorrL1_v6,428,PhysicsMuons,L1_DoubleMu9_SQ
HLT_Dimuon24_Phi_noCorrL1_v6,428,DQM,L1_DoubleMu9_SQ
HLT_Dimuon25_Jpsi_noCorrL1_v6,429,PhysicsMuons,L1_DoubleMu9_SQ
HLT_Dimuon25_Jpsi_noCorrL1_v6,429,DQM,L1_DoubleMu9_SQ
HLT_DiMu4_Ele9_CaloIdL_TrackIdL_DZ_Mass3p8_v17,430,DQM,L1_DoubleMu4_SQ_EG9er2p5 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_DiMu4_Ele9_CaloIdL_TrackIdL_DZ_Mass3p8_v17,430,PhysicsMuons,L1_DoubleMu4_SQ_EG9er2p5 OR L1_DoubleMu5_SQ_EG9er2p5
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_DZ_v17,431,DQM,L1_DoubleMu5_SQ_EG9er2p5
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_DZ_v17,431,PhysicsMuons,L1_DoubleMu5_SQ_EG9er2p5
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,432,DQM,L1_DoubleMu5_SQ_EG9er2p5
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v17,432,PhysicsMuons,L1_DoubleMu5_SQ_EG9er2p5
HLT_DoubleIsoMu20_eta2p1_v7,433,null,L1_DoubleMu18er2p1
HLT_TrkMu12_DoubleTrkMu5NoFiltersNoVtx_v6,434,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_TrkMu12_DoubleTrkMu5NoFiltersNoVtx_v6,434,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_TrkMu16_DoubleTrkMu6NoFiltersNoVtx_v12,435,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_TrkMu16_DoubleTrkMu6NoFiltersNoVtx_v12,435,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx_v13,436,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx_v13,436,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_Mu8_v12,437,DQM,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7
HLT_Mu8_v12,437,PhysicsMuons,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7
HLT_Mu17_v13,438,PhysicsMuons,L1_SingleMu15_DQ
HLT_Mu17_v13,438,DQM,L1_SingleMu15_DQ
HLT_Mu19_v4,439,PhysicsMuons,L1_SingleMu15_DQ
HLT_Mu19_v4,439,DQM,L1_SingleMu15_DQ
HLT_Mu17_Photon30_IsoCaloId_v6,440,DQM,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu17_Photon30_IsoCaloId_v6,440,PhysicsMuons,L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Ele8_CaloIdL_TrackIdL_IsoVL_PFJet30_v16,441,PhysicsEGamma,L1_SingleEG10er2p5 OR L1_SingleEG8er2p5
HLT_Ele8_CaloIdL_TrackIdL_IsoVL_PFJet30_v16,441,DQM,L1_SingleEG10er2p5 OR L1_SingleEG8er2p5
HLT_Ele12_CaloIdL_TrackIdL_IsoVL_PFJet30_v18,442,DQM,L1_SingleEG10er2p5 OR L1_SingleEG15er2p5
HLT_Ele12_CaloIdL_TrackIdL_IsoVL_PFJet30_v18,442,PhysicsEGamma,L1_SingleEG10er2p5 OR L1_SingleEG15er2p5
HLT_Ele15_CaloIdL_TrackIdL_IsoVL_PFJet30_v3,443,DQM,L1_SingleEG10er2p5 OR L1_SingleEG15er2p5
HLT_Ele15_CaloIdL_TrackIdL_IsoVL_PFJet30_v3,443,PhysicsEGamma,L1_SingleEG10er2p5 OR L1_SingleEG15er2p5
HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30_v18,444,PhysicsEGamma,L1_SingleEG15er2p5
HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30_v18,444,DQM,L1_SingleEG15er2p5
HLT_Ele8_CaloIdM_TrackIdM_PFJet30_v18,445,PhysicsEGamma,L1_SingleEG10er2p5 OR L1_SingleEG8er2p5
HLT_Ele8_CaloIdM_TrackIdM_PFJet30_v18,445,DQM,L1_SingleEG10er2p5 OR L1_SingleEG8er2p5
HLT_Ele17_CaloIdM_TrackIdM_PFJet30_v16,446,PhysicsEGamma,L1_SingleEG15er2p5
HLT_Ele17_CaloIdM_TrackIdM_PFJet30_v16,446,DQM,L1_SingleEG15er2p5
HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,447,PhysicsEGamma,L1_SingleEG15er2p5
HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v18,447,DQM,L1_SingleEG15er2p5
HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet165_v18,448,DQM,L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet165_v18,448,PhysicsEGamma,L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele115_CaloIdVT_GsfTrkIdT_v14,449,DQM,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele115_CaloIdVT_GsfTrkIdT_v14,449,PhysicsScoutingMonitor,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele115_CaloIdVT_GsfTrkIdT_v14,449,PhysicsEGamma,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele135_CaloIdVT_GsfTrkIdT_v7,450,DQM,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele135_CaloIdVT_GsfTrkIdT_v7,450,PhysicsEGamma,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele145_CaloIdVT_GsfTrkIdT_v8,451,PhysicsEGamma,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele145_CaloIdVT_GsfTrkIdT_v8,451,DQM,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele200_CaloIdVT_GsfTrkIdT_v8,452,DQM,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele200_CaloIdVT_GsfTrkIdT_v8,452,PhysicsEGamma,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele250_CaloIdVT_GsfTrkIdT_v13,453,DQM,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele250_CaloIdVT_GsfTrkIdT_v13,453,PhysicsEGamma,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele300_CaloIdVT_GsfTrkIdT_v13,454,PhysicsEGamma,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_Ele300_CaloIdVT_GsfTrkIdT_v13,454,DQM,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG50
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_TriplePFBTagDeepCSV_4p5_v3,455,PhysicsHadronsTaus,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p4 OR L1_HTT320er_QuadJet_70_55_40_40_er2p4 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_TriplePFBTagDeepCSV_4p5_v3,455,DQM,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p4 OR L1_HTT320er_QuadJet_70_55_40_40_er2p4 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_v9,456,DQM,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p4 OR L1_HTT320er_QuadJet_70_55_40_40_er2p4 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_v9,456,PhysicsHadronsTaus,L1_QuadJet60er2p5 OR L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p4 OR L1_HTT320er_QuadJet_70_55_40_40_er2p4 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3
HLT_PFHT400_SixPFJet32_DoublePFBTagDeepCSV_2p94_v8,457,DQM,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p4 OR L1_HTT320er_QuadJet_70_55_40_40_er2p4 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_QuadJet60er2p5
HLT_PFHT400_SixPFJet32_DoublePFBTagDeepCSV_2p94_v8,457,PhysicsHadronsTaus,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p4 OR L1_HTT320er_QuadJet_70_55_40_40_er2p4 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_QuadJet60er2p5
HLT_PFHT400_SixPFJet32_v8,458,DQM,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p4 OR L1_HTT320er_QuadJet_70_55_40_40_er2p4 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_QuadJet60er2p5
HLT_PFHT400_SixPFJet32_v8,458,PhysicsHadronsTaus,L1_HTT280er OR L1_HTT320er OR L1_HTT360er OR L1_HTT400er OR L1_HTT450er OR L1_HTT280er_QuadJet_70_55_40_35_er2p4 OR L1_HTT320er_QuadJet_70_55_40_40_er2p4 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_QuadJet60er2p5
